canonical_pair_id,target_key,source_image_key,target_image_key,split_key,manifest_hash,runner_contract_hash,metric_contract_hash,base_variant_id,geometry_variant_id,base_checkpoint_or_artifact,geometry_checkpoint_or_artifact,base_pred_heading_deg,base_pred_distance,base_heading_abs_error,base_distance_abs_error,geometry_pred_heading_deg,geometry_pred_distance,geometry_heading_abs_error,geometry_distance_abs_error,delta_heading_abs_error,delta_distance_abs_error,delta_direction_heading,delta_direction_distance,row_status,blocked_reason,claim_level
0870/28_18,0870,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,24.878828,8.170868000000013,0.12117200000000139,158.68377685546875,9.741308212280273,1.31622314453125,15.258691787719727,6.8546449,-15.13752,geometry_better,geometry_worse,ok,,validation_only
0870/49_03,0870,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,115.313858,19.942932000000013,0.3138579999999962,156.19590759277344,108.29730987548828,3.8040924072265625,6.702690124511719,16.13884,-6.3888321,geometry_better,geometry_worse,ok,,validation_only
0871/26_02,0871,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,59.443256,1.7824399999999514,0.5567440000000019,-119.1556167602539,65.92645263671875,0.844390869140625,5.92645263671875,0.93804913,-5.3697086,geometry_better,geometry_worse,ok,,validation_only
0871/27_19,0871,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,18.615606,2.1585539999999526,1.3843940000000003,-159.91419982910156,37.4718017578125,0.0858001708984375,17.4718017578125,2.0727538,-16.087408,geometry_better,geometry_worse,ok,,validation_only
0871/42_22,0871,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,50.423866,6.928126999999961,0.42386599999999675,-39.35893630981445,53.4276123046875,0.6410675048828125,3.4276123046875,6.2870595,-3.0037463,geometry_better,geometry_worse,ok,,validation_only
0871/43_51,0871,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-19.350719,0.3753810000000044,0.6492809999999984,161.04168701171875,-9.494393348693848,1.04168701171875,10.505606651306152,-0.66630601,-9.8563257,geometry_worse,geometry_worse,ok,,validation_only
0871/47_15,0871,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,80.669754,3.0669250000000545,0.6697539999999975,79.95950317382812,66.18121337890625,0.040496826171875,13.81878662109375,3.0264282,-13.149033,geometry_better,geometry_worse,ok,,validation_only
0871/51_04,0871,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,116.199593,10.759079000000042,1.300407000000007,137.1007843017578,117.7483901977539,2.8992156982421875,0.24839019775390625,7.8598633,1.0520168,geometry_better,geometry_better,ok,,validation_only
0872/14_54,0872,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-98.983444,34.54719499999993,1.0165559999999942,82.70294189453125,-97.73974609375,2.70294189453125,2.26025390625,31.844253,-1.2436979,geometry_better,geometry_worse,ok,,validation_only
0872/17_01,0872,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,39.434261,1.2290800000000104,0.06573900000000066,41.5497932434082,35.68735122680664,2.4502105712890625,3.8126487731933594,-1.2211306,-3.7469098,geometry_worse,geometry_worse,ok,,validation_only
0872/28_08,0872,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,50.710754,2.8546409999999582,0.7107540000000014,-44.513450622558594,42.66139602661133,4.513458251953125,7.338603973388672,-1.6588173,-6.62785,geometry_worse,geometry_worse,ok,,validation_only
0872/32_37,0872,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-12.596939,7.249022999999994,0.09693900000000077,100.5191879272461,-9.739575386047363,0.519195556640625,2.7604246139526367,6.7298274,-2.6634856,geometry_better,geometry_worse,ok,,validation_only
0872/43_12,0872,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,76.561584,1.5812070000000347,0.9384160000000037,99.01737976074219,87.06243133544922,0.9826202392578125,9.562431335449219,0.59858676,-8.6240153,geometry_better,geometry_worse,ok,,validation_only
0872/49_01,0872,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,120.809715,11.633469000000048,1.309714999999997,120.1789321899414,122.97425079345703,3.821075439453125,3.4742507934570312,7.8123936,-2.1645358,geometry_better,geometry_worse,ok,,validation_only
0872/52_06,0872,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,115.084915,13.800995000000029,0.08491499999999519,159.53802490234375,120.0216293334961,0.46197509765625,5.021629333496094,13.33902,-4.9367143,geometry_better,geometry_worse,ok,,validation_only
0872/54_04,0872,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,124.512596,15.927887000000112,0.48740399999999795,82.72222137451172,124.3666763305664,2.72222900390625,0.6333236694335938,13.205658,-0.14591967,geometry_better,geometry_worse,ok,,validation_only
0875/15_13,0875,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,5.968775,3.8349190000000135,0.9687749999999999,-37.0059814453125,4.128868579864502,2.9940185546875,0.871131420135498,0.84090045,0.09764358,geometry_better,geometry_better,ok,,validation_only
0875/45_09,0875,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,90.673355,8.624392,0.6733550000000008,0.4948992431163788,90.71593475341797,0.494903564453125,0.7159347534179688,8.1294884,-0.042579753,geometry_better,geometry_worse,ok,,validation_only
0875/45_14,0875,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,76.640999,2.217429999999979,0.8590010000000063,100.13789367675781,84.88744354248047,0.1378936767578125,7.387443542480469,2.0795363,-6.5284425,geometry_better,geometry_worse,ok,,validation_only
0875/52_38,0875,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,33.552326,4.2779239999999845,1.4476739999999992,80.69419860839844,42.33743667602539,0.6941986083984375,7.337436676025391,3.5837254,-5.8897627,geometry_better,geometry_worse,ok,,validation_only
0875/54_02,0875,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,127.142128,34.22863799999999,2.8578720000000004,42.024173736572266,124.83809661865234,2.024169921875,5.161903381347656,32.204468,-2.3040314,geometry_better,geometry_worse,ok,,validation_only
0876/01_42,0876,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-101.107475,43.920090000000044,0.8925250000000062,106.92434692382812,-69.06592559814453,10.924346923828125,32.93407440185547,32.995743,-32.041549,geometry_better,geometry_worse,ok,,validation_only
0876/14_46,0876,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-43.449009,4.102851999999928,36.550991,-78.23336029052734,-35.65764236450195,1.766632080078125,44.34235763549805,2.3362199,-7.7913666,geometry_better,geometry_worse,ok,,validation_only
0876/15_06,0876,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,21.446447,3.153976000000057,1.0535530000000008,178.5410919189453,29.734647750854492,1.45892333984375,7.234647750854492,1.6950527,-6.1810948,geometry_better,geometry_worse,ok,,validation_only
0876/26_05,0876,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,52.715904,3.5019419999999855,0.21590400000000187,-57.740055084228516,95.2190933227539,2.25994873046875,42.719093322753906,1.2419933,-42.503189,geometry_better,geometry_worse,ok,,validation_only
0876/33_01,0876,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,79.988365,10.444733000000042,0.4883650000000017,81.81098175048828,82.04493713378906,2.18902587890625,2.5449371337890625,8.2557071,-2.0565721,geometry_better,geometry_worse,ok,,validation_only
0876/36_03,0876,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,82.430351,7.884739000000053,0.0696489999999983,58.50048828125,70.52899932861328,1.49951171875,11.971000671386719,6.3852273,-11.901352,geometry_better,geometry_worse,ok,,validation_only
0876/54_05,0876,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,120.162079,2.3319470000000706,2.3379209999999944,103.91765594482422,118.72220611572266,3.91766357421875,3.7777938842773438,-1.5857166,-1.4398729,geometry_worse,geometry_worse,ok,,validation_only
0876/54_12,0876,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,103.882629,7.499740999999943,1.1173710000000057,-120.9429702758789,96.87612915039062,0.942962646484375,8.123870849609375,6.5567784,-7.0064998,geometry_better,geometry_worse,ok,,validation_only
0877/09_32,0877,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-55.220863,23.595146000000028,2.2791369999999986,100.8083724975586,-53.203792572021484,0.808380126953125,4.296207427978516,22.786766,-2.0170704,geometry_better,geometry_worse,ok,,validation_only
0877/38_06,0877,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,79.643631,0.731238999999988,0.3563690000000008,80.84513854980469,88.3187484741211,0.8451385498046875,8.318748474121094,-0.11389955,-7.9623795,geometry_worse,geometry_worse,ok,,validation_only
0877/46_21,0877,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,61.926289,1.1637269999999944,0.573711000000003,-139.34703063964844,62.3399658203125,0.6529693603515625,0.1600341796875,0.51075764,0.41367682,geometry_better,geometry_better,ok,,validation_only
0877/48_02,0877,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,115.200745,17.63412500000004,0.20074499999999773,157.63453674316406,114.71222686767578,2.3654632568359375,0.28777313232421875,15.268662,-0.087028132,geometry_better,geometry_worse,ok,,validation_only
0877/49_10,0877,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,97.051025,12.374064999999973,0.44897500000000434,-57.01244354248047,100.51670837402344,2.987548828125,3.0167083740234375,9.3865162,-2.5677334,geometry_better,geometry_worse,ok,,validation_only
0877/51_37,0877,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,33.787823,4.395110999999986,1.212176999999997,80.69695281982422,41.115684509277344,0.69696044921875,6.115684509277344,3.6981506,-4.9035075,geometry_better,geometry_worse,ok,,validation_only
0879/01_37,0879,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,-88.372604,0.9454059999999913,1.1273960000000045,0.3854624330997467,-79.88009643554688,4.385467529296875,9.619903564453125,-3.4400615,-8.4925076,geometry_worse,geometry_worse,ok,,validation_only
0879/23_02,0879,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,53.003407,5.04324699999998,0.5034070000000028,-59.60263442993164,46.4693717956543,0.397369384765625,6.030628204345703,4.6458776,-5.5272212,geometry_better,geometry_worse,ok,,validation_only
0879/31_07,0879,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,59.753147,0.24365199999999732,0.24685300000000154,-119.1504135131836,58.51718521118164,0.849578857421875,1.4828147888183594,-0.60592686,-1.2359618,geometry_worse,geometry_worse,ok,,validation_only
0879/46_18,0879,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,68.465469,12.510239000000013,1.5345310000000012,158.44851684570312,83.99768829345703,1.551483154296875,13.997688293457031,10.958756,-12.463157,geometry_better,geometry_worse,ok,,validation_only
0879/48_15,0879,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,82.593765,6.446053000000006,0.09376500000000476,65.31641387939453,89.97623443603516,5.31640625,7.476234436035156,1.1296468,-7.3824694,geometry_better,geometry_worse,ok,,validation_only
0879/54_02,0879,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,127.227432,32.33286300000012,2.772568000000007,43.600276947021484,123.88253784179688,3.60028076171875,6.117462158203125,28.732582,-3.3448942,geometry_better,geometry_worse,ok,,validation_only
0879/54_06,0879,,,val,be437332952c4c5f,50c85aa38af2eb38,e8318d68edc64c74,base,split_old_concat_angle_rich_three_range,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_official_vs_split_fusion_4096_v1/reloc3r_anchor_val_predictions.csv,/media/jgzn/SSD_lexar/RZ/UAVM/runs/rich_native_diagnostic_probe/reloc3r_split_fusion_integration_4096_v1/split_fusion_train_val_predictions.csv,,120.537247,4.942634999999882,0.5372469999999936,116.61834716796875,121.76778411865234,3.38165283203125,1.7677841186523438,1.5609822,-1.2305371,geometry_better,geometry_worse,ok,,validation_only
